date,tmax,tmin,rain,srad,rhum
1980-06-26,29.4,23.249056603773585,45.5,10.12329814349411,92.16666666666666
1980-06-27,30.974468085106384,22,1,15.390405884076301,84
1980-06-28,30.215126050420167,21.754237288135595,32.7,10.255357699902362,84
1980-06-29,28.607317073170734,22.2,8.9,15.526300073674099,92.83333333333333
1980-06-30,31.126315789473683,21.754237288135595,2.9,15.145507970765145,80
1980-07-01,30,20.8,1.8,21.709221629366976,83
1980-07-02,28.4,20.8,18.8,13.7418467235975,87
1980-07-03,29.2,19.6,0.1,17.094561593647065,83
1980-07-04,29.6,19,12.2,14.398565251770936,85
1980-07-05,26.2,19.6,0.4,13.117607379197153,88
1980-07-06,29.6,20,0,14.672441078264887,78
1980-07-07,28.4,19.6,0,13.391172665270513,87
1980-07-08,30,20.2,0,13.916443874410152,84
1980-07-09,25.6,19.8,48.4,11.212281525369498,92
1980-07-10,24.8,19.6,42.3,10.702939748346335,95
1980-07-11,28.2,19.2,0,13.688245318640238,84
1980-07-12,29.8,19.6,14.5,23.546326276584924,78
1980-07-13,27.6,19.8,0.5,14.878052110520343,90
1980-07-14,29,21.6,9.4,14.501783772789308,84
1980-07-15,27.2,19.8,0,13.345539972897203,85
1980-07-16,27.4,19.8,29.8,13.358072078514338,94
1980-07-17,26.8,19.8,9.4,11.026932304873629,93
1980-07-18,30,20,0.7,17.68668985796506,83
1980-07-19,30,20,28.9,22.14319610835987,83
1980-07-20,30.4,20.8,19.3,20.3381499235436,81
1980-07-21,26.8,19.8,23.7,12.510779929058774,97
1980-07-22,27.6,20.4,25.5,13.31040805203857,97
1980-07-23,27.4,18.4,2.4,16.079779304493588,93
1980-07-24,28.6,20.4,0.1,18.33120046393141,84
1980-07-25,30.6,20.6,37.7,16.24911077712808,84
1980-07-26,30,21,0,23.247765714172743,79
1980-07-27,30.6,20.8,31.9,23.013317411595377,78
1980-07-28,30.2,19,5.1,17.232896167186826,83
1980-07-29,30,18.4,1.3,20.82450096743505,80
1980-07-30,30.6,20.2,0,22.57261107808468,81
1980-07-31,30.6,21,5.3,18.624317857587982,79
1980-08-01,30,21.382572614107882,0.9,22.366273377228186,81.35294117647058
1980-08-02,29.287499999999998,21,12.2,18.672635996392387,80.33333333333333
1980-08-03,30.00877192982456,19.647826086956524,0,24.689262367884556,78.02590266875978
1980-08-04,30.403816793893128,20.253763440860215,26.3,22.4553323307673,81.47058823529412
1980-08-05,30.215126050420167,21.4,23,21.951045410588332,82.51060358890695
1980-08-06,29.92577319587629,20.72171052631579,3.6,14.223362879106118,82
1980-08-07,30,21.57882882882883,0.3,21.875449660661868,84
1980-08-08,30.00877192982456,21.57882882882883,40.9,12.381491371610137,81
1980-08-09,30.4,21.754237288135595,0,14.411428559225294,80
1980-08-10,30.19922480620155,20.443518518518516,0,20.61691787326229,78
1980-08-11,27.205128205128204,22,15.7,14.447265769712823,89.96412556053812
1980-08-12,30.403816793893128,20.8,0,18.107151216386953,79
1980-08-13,31.2,21.754237288135595,12.7,21.506978367544164,76
1980-08-14,29.287499999999998,21,4.3,12.20032719948426,85
1980-08-15,28,21.8,15.6,13.704408640757556,83.75
1980-08-16,30.4,21.2,0,17.247067289826717,73.46874999999999
1980-08-17,31.48951048951049,21.2,37.5,25.009747368419355,77
1980-08-18,25.251428571428573,21.913358778625955,21.3,10.623007154990816,94.28571428571429
1980-08-19,29.92577319587629,19.91304347826087,2,15.809188309660778,81
1980-08-20,31,20.4,0.2,16.099350151961257,76.2
1980-08-21,31.2,20,0,20.212936925820205,68.33333333333334
1980-08-22,31.6,20.2,3,18.047716694705443,75.6
1980-08-23,31.820800000000002,20.98627450980392,0,20.953128601031636,73.3125
1980-08-24,31,20.8,0,23.29262655576516,78
1980-08-25,29,20.72171052631579,3.8,17.005467483295824,85.99999999999999
1980-08-26,27.527272727272727,21.382572614107882,6.6,17.84576172786745,90
1980-08-27,31,20.72171052631579,9.5,21.162481063478424,75.8
1980-08-28,29.605154639175257,20.443518518518516,2.7,13.88628663331829,81
1980-08-29,32,20,0.1,13.621911530845557,70.99999999999999
1980-08-30,32,22,0,14.184116696328585,73
1980-08-31,31.820800000000002,21.025142857142857,0,19.855508698877923,72.16666666666667
1980-09-01,31.607031250000002,22,44.5,12.408003073730914,71.28571428571428
1980-09-02,33,21.913358778625955,11.3,22.375099647670414,71.71428571428571
1980-09-03,32.98947368421052,22.355299539170506,1.5,15.192001931246526,73.15625
1980-09-04,31.48951048951049,23,26.2,23.79151637459807,79.25
1980-09-05,32.73896103896104,22.6,15.8,13.129645154710072,73
1980-09-06,33.48170731707317,22.072767857142857,0,16.605081911162586,66.25925925925925
1980-09-07,33.23295731707317,22.072767857142857,0.4,17.168690458805,69
1980-09-08,33.6,22.5109375,5.9,20.650287132642088,69.5
1980-09-09,29.605154639175257,23,2.3,19.68620205130868,86
1980-09-10,33.6,22.2,7.3,12.181733306721105,67.81818181818183
1980-09-11,33.6,22.4,0,19.979091521008208,68.44444444444446
1980-09-12,31.6,22.2,0,17.89635709440112,78
1980-09-13,33.97182247899158,21.2,0,16.08954085157169,66.03703703703702
1980-09-14,34.0672566371681,22.2,0,20.133835747792475,68.88888888888889
1980-09-15,30.00877192982456,23.9,8.8,11.35422407401752,85
1980-09-16,28.206153846153846,22.4,3.2,14.003639152860055,92.58333333333333
1980-09-17,31.607031250000002,21.382572614107882,29.1,12.88769096852002,73.3125
1980-09-18,31.607031250000002,21,0,18.18818828431685,76
1980-09-19,29.4,22.6,0.2,20.41989846942088,87
1980-09-20,33.23295731707317,21.4,0,24.74435161452727,74
1980-09-21,31.2,23.2,41.6,19.16003387026071,81
1980-09-22,30.8,22.5109375,0.3,16.505121506197252,79
1980-09-23,32.4,20.98627450980392,1,17.477734464876278,71
1980-09-24,32.41495327102804,21.4,0,23.61208118639795,74
1980-09-25,28.48,22.8,1.1,11.886221663177837,88.99999999999999
1980-09-26,32.73896103896104,21,0,23.73686344592767,75
1980-09-27,33.1025,22.2,0,24.982888191819477,69.5
1980-09-28,28.206153846153846,23.2,0.2,16.189331309704134,91
1980-09-29,30.19922480620155,22.2,8,24.542599976400215,85
1980-09-30,30.5248,22.2,5.3,11.57368791606346,82
1980-10-01,32.6,21.6,31.7,18.667443872048622,73
1980-10-02,33.1025,21.2,0,22.831038015382223,71.71428571428571
1980-10-03,33,22.2,6.7,20.45093621103676,73.46874999999999
1980-10-04,31,23.086486486486486,0,17.794400054274508,78
1980-10-05,31.48951048951049,22.072767857142857,12.4,20.281616919641774,76
1980-10-06,32.55257731958763,22,12.7,13.7384167413048,66.33333333333333
1980-10-07,31.6,23.4,5.1,13.170595471470035,73
1980-10-08,30.00877192982456,22.72157894736842,16.7,11.354985147304381,82
1980-10-09,32,22.2,0.1,18.825587172847374,76.6
1980-10-10,32.6,21.57882882882883,2.5,11.745954798519195,74
1980-10-11,32.2,22,0,23.76819375064666,73
1980-10-12,32.55257731958763,21.382572614107882,0,24.98795770377206,70.99999999999999
1980-10-13,33.23295731707317,22.072767857142857,0,22.061941165594597,71.14285714285712
1980-10-14,34.0672566371681,22.2,9.3,20.382235628301274,67.63636363636364
1980-10-15,32.41495327102804,23,17.1,14.570445092535808,73
1980-10-16,33.6,22.2,2.6,20.885765387420555,71.42857142857142
1980-10-17,31,22.355299539170506,93.7,18.24749236457357,80
1980-10-18,30.5248,23.086486486486486,7.9,10.530948561262894,79
1980-10-19,26.1498472646487,21.913358778625955,0.1,18.064099040492923,94.85714285714286
1980-10-20,32.08429752066116,21.4,0,19.13711512661202,76
1980-10-21,32,21.754237288135595,4.6,23.903976253796564,77
1980-10-22,32.08429752066116,22.6,4.1,19.359586084782745,76
1980-10-23,32.4,23,0,18.92336538447647,75
1980-10-24,31.2,22,4.9,19.442748360063565,78
1980-10-25,32,21.6,5.4,23.639211875841486,75.8
1980-10-26,30.974468085106384,21.754237288135595,29,15.71373750834775,79.75
1980-10-27,31.4,22,0,16.913716103201423,79.25
1980-10-28,30.6,22.6,0,18.924661639179266,83.25
1980-10-29,32.98947368421052,22,0,23.234325665107274,66.18518518518518
1980-10-30,32.98947368421052,21.8,0,23.335974439788995,72.33333333333333
1980-10-31,30.19922480620155,23,0.4,21.679720825983484,80
1980-11-01,35.18076923076923,21.4,37.1,17.057734064187326,71
1980-11-02,35.18076923076923,22.72157894736842,22.4,17.571166374273297,70.99999999999999
1980-11-03,32.23157894736842,22.877464788732397,0,18.62163562500636,80
1980-11-04,30.690225563909774,22,0,15.501279216140087,84.65
1980-11-05,31.2,21.754237288135595,0,18.028517129582742,85
1980-11-06,32.08429752066116,22.4,0,14.247085656173773,81
1980-11-07,30,22.6,0,17.974225863961667,95.07692307692308
1980-11-08,29.8,22.877464788732397,1.3,17.54613404233016,92.66666666666666
1980-11-09,31.4,22,0,23.39528215645797,84.421875
1980-11-10,31.4,22.72157894736842,0,23.761349700461853,85
1980-11-11,32.08429752066116,22.2,30,23.593950872466223,81
1980-11-12,32.08429752066116,21.8,22.1,10.79285138669751,79
1980-11-13,30,22.2,2.3,11.440491163703564,89
1980-11-14,30.974468085106384,21.2,0,16.596515000881993,84
1980-11-15,32,21.6,0,24.123931489386873,80.66666666666667
1980-11-16,30.5248,21.754237288135595,0,13.229257521942799,86
1980-11-17,28.05,22.8,0,18.24485590182982,96.3157894736842
1980-11-18,30.19922480620155,22,0,24.29123969099092,88
1980-11-19,30,22,0,24.391739606057165,89.1487294469357
1980-11-20,28,22.2,6.3,14.223253563826214,96.6842105263158
1980-11-21,29.197560975609754,22,0,14.33646279722035,93
1980-11-22,28.825,22.6,3.2,20.623593925759387,95.38461538461537
1980-11-23,32,22.355299539170506,0,21.1239911182346,83
1980-11-24,28.607317073170734,22.72157894736842,0,22.672541061200043,95.53846153846153
